"","AGE","EDUCATION","SEX","DISABILITY","INSURANCE","CHILD","RACE","INCOME"
"2045",68,16,2,1,1,0,1,11300
"2046",67,20,1,1,1,0,1,59700
"2047",68,16,2,2,1,0,1,41800
"2048",88,17,1,1,1,0,1,53900
"2049",39,16,1,2,1,0,1,60000
"2050",32,19,1,2,1,0,1,0
"2051",21,16,2,2,1,0,6,0
"2052",21,16,2,2,1,0,6,3000
"2053",42,16,2,2,2,0,1,18900
"2054",39,20,1,2,2,0,1,48000
"2055",84,20,2,1,1,0,1,0
"2056",71,20,2,2,1,0,1,30000
"2057",52,22,1,2,1,0,1,92000
"2058",18,14,1,2,1,0,1,10000
"2059",40,14,2,2,1,0,1,40000
"2060",68,18,2,2,1,0,1,10800
"2061",73,14,1,2,1,0,1,42400
"2062",31,22,2,2,1,0,1,33000
"2063",41,21,1,2,1,0,1,35000
"2064",48,21,1,2,1,0,1,32000
"2065",36,20,2,2,1,0,1,24200
"2066",17,16,1,1,1,1,1,180
"2067",40,21,2,2,1,0,1,0
"2068",46,21,1,2,1,0,1,129000
"2069",57,21,1,2,1,0,1,51000
"2070",41,20,1,2,1,0,1,50000
"2071",38,16,2,2,1,0,1,0
"2072",51,23,1,2,1,0,1,460000
"2073",48,21,2,2,1,0,1,0
"2074",18,14,2,2,1,0,1,3000
"2075",78,16,1,1,1,0,1,19820
"2076",82,16,2,2,1,0,1,18600
"2077",23,16,2,2,1,0,1,30000
"2078",25,16,1,2,1,0,8,20000
"2079",30,22,1,2,1,0,1,57000
"2080",67,20,1,2,1,0,1,72000
"2081",61,19,2,2,1,0,1,10400
"2082",45,19,2,2,2,0,1,16400
"2083",47,16,1,2,2,0,1,100000
"2084",27,22,2,2,1,0,1,55000
"2085",25,22,2,2,1,0,1,12600
"2086",55,17,2,1,1,0,1,0
"2087",52,16,1,2,1,0,1,84000
"2088",70,16,2,2,1,0,1,20800
"2089",72,19,1,1,1,0,1,28000
"2090",53,18,2,2,1,0,9,20000
"2091",37,17,1,2,1,0,9,36000
"2092",51,22,2,1,1,0,1,26000
"2093",51,19,1,2,1,0,1,28000
"2094",35,19,1,2,1,0,1,103000
"2095",33,16,2,2,1,0,1,5000
"2096",52,20,2,2,1,0,1,36000
"2097",49,17,1,2,1,0,1,55000
"2098",20,16,1,2,1,0,1,32210
"2099",20,16,2,2,1,0,1,55000
"2100",68,19,1,2,1,0,1,46020
"2101",22,16,2,2,1,0,1,25100
"2102",48,16,1,1,2,0,1,12900
"2103",24,19,2,2,2,0,1,13000
"2104",45,19,2,2,1,0,1,32000
"2105",49,21,1,2,1,0,1,73000
"2106",22,19,1,2,1,0,1,32000
"2107",20,16,1,2,1,0,1,24000
"2108",72,19,2,2,1,0,1,27400
"2109",75,22,1,1,1,0,1,3000
"2110",54,21,1,2,1,0,1,34600
"2111",62,19,2,1,1,0,1,9600
"2112",53,20,2,2,1,0,9,10000
"2113",47,16,1,2,1,0,1,90000
"2114",25,18,2,2,1,0,1,12000
"2115",23,16,1,2,1,0,1,30000
"2116",55,16,1,2,1,0,1,80000
"2117",65,16,2,2,1,0,1,21200
"2118",27,20,2,2,1,0,1,60000
"2119",28,21,1,2,1,0,1,22000
"2120",42,18,1,1,1,0,1,14400
"2121",25,19,1,2,1,0,1,33000
"2122",24,21,2,2,1,0,1,14000
"2123",80,16,1,1,1,0,1,220070
"2124",52,24,1,2,1,0,1,79000
"2125",52,22,2,2,1,0,1,24000
"2126",24,16,2,2,1,0,1,9000
"2127",53,16,1,1,2,0,1,0
"2128",63,21,2,2,1,0,1,103000
"2129",65,16,1,2,1,0,1,50000
"2130",57,16,1,2,1,0,1,29200
"2131",55,20,2,2,1,0,1,32000
"2132",71,21,1,2,1,0,1,52800
"2133",16,15,2,2,1,1,2,3600
"2134",50,21,1,2,1,0,1,65000
"2135",48,22,2,2,1,0,1,68000
"2136",17,15,2,2,1,1,1,3000
"2137",31,19,2,1,2,0,1,0
"2138",37,21,1,2,2,0,1,75000
"2139",27,23,1,2,1,0,1,36200
"2140",24,21,2,2,1,0,1,26000
"2141",44,21,1,2,1,0,1,61200
"2142",17,14,1,2,1,1,1,4000
"2143",57,16,1,2,1,0,1,21800
"2144",59,20,2,2,1,0,1,660
"2145",45,19,2,2,1,0,1,60000
"2146",38,16,1,2,1,0,1,30000
"2147",38,21,2,2,1,0,9,75000
"2148",62,21,1,2,1,0,1,173000
"2149",53,16,2,2,1,0,1,16600
"2150",23,18,2,1,1,0,1,12300
"2151",20,17,1,2,2,0,1,15500
"2152",20,16,1,2,1,0,1,27400
"2153",58,19,2,1,1,0,3,12900
"2154",16,11,2,2,1,0,3,550
"2155",66,18,2,2,1,0,1,69200
"2156",71,15,1,2,1,0,1,18700
"2157",23,16,1,2,1,0,1,20000
"2158",28,19,1,2,1,0,9,80000
"2159",28,16,2,2,1,0,1,30000
"2160",58,19,1,2,1,0,1,31000
"2161",24,16,2,2,2,0,1,12600
"2162",25,16,1,2,2,0,1,5000
"2163",63,16,2,2,2,0,1,15000
"2164",30,20,2,2,1,0,1,23400
"2165",56,18,2,2,1,0,1,24600
"2166",55,18,1,2,1,0,1,60000
"2167",24,16,2,2,1,0,1,0
"2168",27,20,2,2,1,0,1,30000
"2169",28,21,1,2,1,0,1,45000
"2170",23,19,1,2,1,0,1,8000
"2171",23,21,1,2,1,0,1,16000
"2172",21,19,1,2,1,0,1,9000
"2173",32,21,2,2,1,0,1,8000
"2174",43,16,1,2,1,0,1,31200
"2175",15,12,2,2,1,1,1,0
"2176",88,16,1,2,1,0,1,68000
"2177",88,16,2,2,1,0,1,19600
"2178",33,23,1,2,1,0,1,96000
"2179",32,21,2,2,1,0,1,0
"2180",71,19,1,1,1,0,1,10800
"2181",53,20,2,2,1,0,1,11000
"2182",49,21,1,2,1,0,1,187000
"2183",48,21,2,2,1,0,1,49200
"2184",22,21,1,2,1,0,1,20000
"2185",19,19,1,2,1,0,1,5000
"2186",68,21,2,2,1,0,1,66870
"2187",68,19,1,2,1,0,1,13500
"2188",39,19,1,2,1,0,1,121800
"2189",39,21,2,2,1,0,8,46000
"2190",23,16,1,1,1,0,1,4500
"2191",38,16,1,2,1,0,1,132000
"2192",18,18,1,2,1,0,1,7000
"2193",15,12,1,2,1,1,1,0
"2194",33,22,2,2,1,0,1,82220
"2195",37,18,1,2,1,0,1,20000
"2196",67,21,1,1,1,0,1,30200
"2197",45,19,1,2,1,0,1,32500
"2198",53,21,2,2,1,0,1,25000
"2199",53,21,1,2,1,0,1,468200
"2200",19,19,1,2,1,0,1,14210
"2201",64,16,1,2,1,0,1,5100
"2202",64,18,2,2,1,0,1,38000
"2203",30,21,1,2,1,0,1,30000
"2204",21,17,1,2,1,0,1,30000
"2205",21,16,1,2,1,0,1,15600
"2206",21,20,1,2,1,0,1,17000
"2207",77,16,1,1,1,0,1,41800
"2208",78,16,2,2,1,0,1,16000
"2209",35,22,1,2,1,0,1,70000
"2210",35,22,2,2,1,0,1,50000
"2211",93,19,2,1,1,0,1,17600
"2212",62,23,1,2,1,0,1,60000
"2213",79,16,2,1,1,0,1,23400
"2214",33,18,1,2,1,0,1,131600
"2215",29,18,2,2,1,0,1,14500
"2216",52,18,2,2,1,0,1,0
"2217",62,18,1,2,1,0,1,120000
"2218",79,19,1,2,1,0,1,28660
"2219",78,19,2,1,1,0,1,40000
"2220",56,16,1,2,2,0,1,26000
"2221",53,16,2,2,1,0,1,31800
"2222",57,18,1,2,1,0,1,60000
"2223",28,17,1,2,1,0,1,55000
"2224",30,21,2,2,1,0,1,12600
"2225",35,19,2,2,1,0,1,3000
"2226",62,20,2,2,1,0,1,2600
"2227",57,14,2,2,2,0,1,0
"2228",57,21,1,2,2,0,1,140000
"2229",57,22,1,2,2,0,1,0
"2230",44,19,2,2,2,0,1,4000
"2231",17,17,1,2,2,0,1,0
"2232",61,23,1,2,1,0,1,73000
"2233",59,21,2,2,1,0,1,2700
"2234",46,19,2,2,1,0,1,52000
"2235",35,20,1,2,1,0,1,66000
"2236",50,20,2,2,1,0,1,36000
"2237",54,16,1,2,1,0,1,50000
"2238",19,18,2,2,1,0,1,10000
"2239",55,21,2,2,1,0,9,79600
"2240",68,22,2,2,1,0,1,50200
"2241",73,21,1,1,1,0,1,39050
"2242",49,19,1,2,1,0,1,126000
"2243",52,20,2,2,1,0,1,39000
"2244",73,16,2,2,1,0,3,10200
"2245",68,19,1,2,1,0,1,59700
"2246",55,21,2,1,1,0,1,32000
"2247",61,16,1,2,1,0,1,18400
"2248",60,16,2,2,1,0,1,0
"2249",36,22,1,2,1,0,1,50000
"2250",31,21,2,2,1,0,1,36000
"2251",56,20,2,2,2,0,1,6000
"2252",51,15,1,2,2,0,1,54900
"2253",68,16,2,2,1,0,1,36200
"2254",59,16,1,2,1,0,1,54000
"2255",57,20,2,1,1,0,1,0
"2256",72,16,2,2,1,0,1,8000
"2257",71,16,1,2,1,0,1,8500
"2258",47,23,1,2,1,0,1,119000
"2259",46,21,2,2,1,0,1,46500
"2260",78,21,1,1,1,0,1,15000
"2261",22,16,1,2,2,0,1,800
"2262",22,16,1,2,2,0,1,0
"2263",22,16,1,2,2,0,8,0
"2264",19,16,1,2,2,0,3,0
"2265",56,22,2,2,1,0,1,55000
"2266",60,21,1,2,1,0,1,393000
"2267",37,21,1,2,1,0,1,75000
"2268",24,16,2,2,1,0,1,29000
"2269",24,16,2,2,2,0,1,0
"2270",23,19,1,2,2,0,1,26000
"2271",44,19,2,2,1,0,1,55000
"2272",44,16,1,2,1,0,1,54000
"2273",33,22,1,2,1,0,1,57000
"2274",31,21,2,2,1,0,1,0
"2275",65,19,1,2,1,0,1,29000
"2276",62,19,2,2,2,0,1,5000
"2277",59,17,1,2,1,0,1,56200
"2278",56,20,2,2,1,0,1,20000
"2279",44,21,1,2,1,0,1,38000
"2280",41,21,2,2,1,0,1,67000
"2281",45,18,1,2,1,0,1,56400
"2282",23,19,2,2,1,0,1,46000
"2283",41,16,1,2,1,0,1,60000
"2284",45,16,2,2,1,0,1,0
"2285",17,14,1,2,1,1,1,0
"2286",79,16,2,1,1,0,1,14900
"2287",93,21,1,2,1,0,1,39900
"2288",29,19,2,2,1,0,1,30000
"2289",18,18,2,2,1,0,1,8200
"2290",43,21,2,2,1,0,1,68000
"2291",40,21,1,2,1,0,1,460000
"2292",17,13,2,2,1,1,1,0
"2293",55,19,1,1,1,0,1,99200
"2294",54,21,2,2,1,0,1,48000
"2295",78,18,1,1,1,0,1,36500
"2296",72,16,2,1,1,0,1,6000
"2297",34,18,1,2,2,0,1,14400
"2298",82,15,2,2,1,0,1,9800
"2299",55,22,2,2,1,0,1,80000
"2300",60,16,1,2,1,0,1,24220
"2301",77,19,1,1,1,0,1,24000
"2302",77,19,2,2,1,0,1,7200
"2303",50,16,1,2,1,0,1,72000
"2304",50,19,2,2,1,0,1,20900
"2305",21,20,2,2,1,0,1,14000
"2306",18,14,1,2,1,0,1,6000
"2307",76,16,2,2,1,0,1,18900
"2308",75,18,1,2,1,0,1,43800
"2309",42,16,1,1,1,0,9,8200
"2310",39,19,2,2,1,0,1,12400
"2311",23,16,1,1,1,0,1,9500
"2312",70,22,2,2,1,0,1,30000
"2313",66,24,1,2,1,0,1,87200
"2314",76,16,2,1,1,0,1,61000
"2315",74,22,2,2,1,0,1,83000
"2316",22,19,2,1,2,0,1,6000
"2317",22,19,1,2,1,0,1,7400
"2318",37,20,1,2,1,0,1,80000
"2319",39,18,2,2,1,0,1,7200
"2320",60,20,1,2,1,0,9,66000
"2321",64,20,2,2,1,0,1,85000
"2322",82,19,2,2,1,0,1,31800
"2323",19,18,1,2,1,0,1,3000
"2324",61,16,2,1,1,0,1,7200
"2325",51,21,1,1,1,0,1,24000
"2326",58,16,2,2,1,0,1,4000
"2327",67,16,1,2,1,0,1,26400
"2328",74,16,2,1,1,0,1,30000
"2329",33,21,1,2,1,0,1,72000
"2330",31,22,2,2,1,0,1,50700
"2331",58,19,2,1,1,0,1,20200
"2332",59,16,1,2,1,0,1,85000
"2333",63,19,1,2,1,0,1,37000
"2334",43,18,1,1,1,0,1,55000
"2335",35,18,2,2,1,0,1,30000
"2336",46,19,2,2,1,0,1,36200
"2337",49,16,1,2,1,0,1,87800
"2338",24,21,1,2,1,0,1,20000
"2339",31,20,2,2,1,0,1,20000
"2340",35,20,1,2,1,0,1,100000
"2341",30,22,2,2,1,0,1,50000
"2342",31,16,1,1,1,0,1,8800
"2343",28,21,2,2,1,0,1,61220
"2344",29,16,1,2,1,0,1,92000
"2345",52,19,1,2,1,0,1,121000
"2346",49,19,2,2,1,0,1,0
"2347",26,21,1,2,1,0,1,82000
"2348",26,21,2,2,1,0,1,50000
"2349",76,20,1,1,1,0,1,23220
"2350",47,16,2,2,2,0,1,0
"2351",27,17,2,2,2,0,1,8000
"2352",79,18,1,1,1,0,1,32400
"2353",29,19,2,2,1,0,1,40000
"2354",38,20,2,2,1,0,1,28800
"2355",82,17,2,1,1,0,1,18000
"2356",65,22,1,1,1,0,1,20090
"2357",57,19,2,2,1,0,1,50000
"2358",47,18,2,2,1,0,1,18000
"2359",72,21,2,2,1,0,1,18200
"2360",66,16,2,1,1,0,1,10120
"2361",50,21,2,2,1,0,1,40000
"2362",42,16,1,2,1,0,1,28000
"2363",18,18,1,2,1,0,1,5000
"2364",34,22,1,2,1,0,1,62000
"2365",42,21,2,2,1,0,1,28000
"2366",36,16,1,2,1,0,1,25000
"2367",44,17,2,2,1,0,3,29000
"2368",64,19,1,1,1,0,3,72500
"2369",60,20,2,1,1,0,1,31400
"2370",69,20,1,2,1,0,1,37300
"2371",87,16,2,2,1,0,1,13200
"2372",26,18,2,2,1,0,1,9000
"2373",59,19,1,1,1,0,1,20400
"2374",28,21,2,2,1,0,1,26000
"2375",29,16,1,2,1,0,1,38000
"2376",34,20,1,2,2,0,1,19300
"2377",60,21,1,1,1,0,1,14700
"2378",30,21,1,2,1,0,8,55000
"2379",30,21,2,2,1,0,1,36000
"2380",72,10,2,2,1,0,1,32400
"2381",62,21,1,2,2,0,1,49500
"2382",60,16,2,2,2,0,1,26000
"2383",74,22,1,2,1,0,1,46500
"2384",74,21,2,2,1,0,1,21300
"2385",68,20,1,1,1,0,8,50700
"2386",67,16,2,2,1,0,1,25400
"2387",29,22,2,2,1,0,1,53000
"2388",33,21,1,2,1,0,1,51000
"2389",52,17,1,1,2,0,1,0
"2390",56,16,1,2,1,0,1,16000
"2391",54,19,2,2,1,0,1,19200
"2392",35,18,1,2,1,0,1,25500
"2393",36,16,2,2,1,0,1,0
"2394",18,18,1,2,1,0,1,0
"2395",15,12,1,2,1,1,1,0
"2396",66,22,2,1,1,0,1,44400
"2397",66,22,1,2,1,0,1,23700
"2398",80,21,2,2,1,0,1,7000
"2399",45,21,2,2,1,0,1,60000
"2400",31,17,1,2,1,0,9,38300
"2401",20,19,2,2,1,0,1,12000
"2402",20,19,1,2,1,0,1,7000
"2403",43,21,2,2,1,0,1,60000
"2404",52,18,1,2,1,0,1,92000
"2405",56,19,2,2,1,0,1,40000
"2406",48,19,2,2,1,0,1,37000
"2407",55,19,1,2,1,0,3,40000
"2408",16,12,1,2,1,1,3,3000
"2409",49,21,1,2,1,0,1,60000
"2410",45,18,2,2,1,0,1,85000
"2411",17,14,2,2,1,1,1,0
"2412",64,20,1,2,1,0,1,0
"2413",67,22,2,2,1,0,1,7000
"2414",63,18,2,2,1,0,1,26010
"2415",65,18,1,2,1,0,1,36010
"2416",86,15,2,1,1,0,6,9700
"2417",83,21,1,1,1,0,1,22400
"2418",83,16,2,2,1,0,1,12000
"2419",60,17,2,1,2,0,1,0
"2420",34,16,2,2,2,0,1,1400
"2421",59,19,1,1,1,0,1,126520
"2422",77,16,1,2,1,0,1,27500
"2423",76,16,2,2,1,0,1,14800
"2424",67,22,1,2,1,0,1,45020
"2425",64,21,2,2,1,0,1,16000
"2426",34,19,2,2,2,0,3,26600
"2427",27,14,1,2,2,0,3,21640
"2428",68,20,1,2,1,0,1,32800
"2429",64,16,2,2,1,0,1,6000
"2430",37,20,2,2,1,0,1,26000
"2431",15,13,2,2,1,0,1,0
"2432",56,19,1,2,1,0,9,29200
"2433",59,16,2,2,1,0,9,14500
"2434",28,11,1,2,1,0,8,45000
"2435",30,21,2,2,1,0,1,36000
"2436",30,22,1,2,1,0,1,24000
"2437",21,19,1,2,2,0,1,50000
"2438",26,12,1,2,2,0,1,39400
"2439",26,19,1,2,2,0,1,88000
"2440",24,14,1,2,2,0,1,30000
"2441",53,18,1,2,1,0,1,84300
"2442",61,18,2,2,2,0,1,11600
"2443",31,18,2,1,1,0,1,28000
"2444",32,19,1,2,1,0,1,24000
"2445",35,20,2,2,1,0,1,0
"2446",36,14,1,1,1,0,1,0
"2447",19,14,1,1,2,0,1,0
"2448",16,13,1,2,1,1,1,0
"2449",31,17,2,2,2,0,1,20000
"2450",31,16,1,2,2,0,1,80000
"2451",77,21,2,2,1,0,1,15800
"2452",86,11,1,1,1,0,1,17300
"2453",79,16,2,2,1,0,1,7100
"2454",62,16,2,2,1,0,1,1000
"2455",36,19,1,2,1,0,1,7000
"2456",50,20,1,2,1,0,9,45000
"2457",50,19,2,2,1,0,6,59000
"2458",44,20,1,2,1,0,1,120000
"2459",42,21,2,2,1,0,1,50000
"2460",16,12,1,2,1,1,1,0
"2461",43,19,2,2,2,0,1,15200
"2462",44,19,1,1,2,0,1,1500
"2463",22,16,1,1,2,0,1,0
"2464",18,14,1,1,1,0,8,0
"2465",44,21,2,2,1,0,1,25000
"2466",30,18,1,2,1,0,1,60000
"2467",42,19,1,2,1,0,1,80000
"2468",15,11,1,2,1,1,1,0
"2469",40,18,2,2,1,0,1,24000
"2470",23,16,1,2,1,0,1,25000
"2471",62,16,2,1,2,0,1,5100
"2472",34,21,2,2,1,0,1,54000
"2473",42,22,2,2,1,0,1,41000
"2474",47,22,1,2,1,0,1,70000
"2475",51,15,1,2,1,0,1,57000
"2476",53,22,2,2,1,0,1,67200
"2477",61,19,1,1,1,0,1,24400
"2478",64,16,1,1,1,0,1,5000
"2479",23,21,2,2,1,0,1,48800
"2480",54,16,2,1,1,0,1,70000
"2481",67,20,2,2,1,0,1,8800
"2482",66,17,1,2,1,0,1,27600
"2483",66,19,1,1,1,0,1,76300
"2484",59,16,2,2,1,0,1,16000
"2485",23,18,1,2,1,0,1,20000
"2486",28,20,1,2,1,0,1,20000
"2487",31,19,1,1,1,0,1,0
"2488",31,19,2,2,1,0,1,10800
"2489",72,19,2,1,1,0,1,12400
"2490",51,16,1,1,2,0,1,6600
"2491",60,22,2,2,1,0,1,34000
"2492",61,22,1,2,1,0,1,39000
"2493",63,16,1,2,1,0,1,3000
"2494",61,16,2,2,1,0,1,830
"2495",56,12,2,2,1,0,1,174000
"2496",56,16,1,2,1,0,1,20000
"2497",30,14,1,2,2,0,1,38000
"2498",34,16,2,1,1,0,1,3600
"2499",33,20,2,2,2,0,1,0
"2500",43,20,2,2,1,0,1,34800
"2501",43,21,1,2,1,0,1,45200
"2502",42,22,2,2,1,0,1,60000
"2503",45,22,1,2,1,0,1,114000
"2504",17,14,2,2,1,1,1,0
"2505",39,21,2,2,1,0,3,33400
"2506",61,19,2,2,2,0,1,59900
"2507",37,21,2,2,1,0,1,23000
"2508",33,19,1,2,1,0,1,48000
"2509",28,16,1,2,1,0,1,42000
"2510",26,20,2,2,1,0,1,8000
"2511",21,16,1,2,1,0,1,33600
"2512",23,17,1,2,1,0,1,28500
"2513",18,16,2,2,1,0,1,4000
"2514",64,1,1,2,1,0,1,90000
"2515",55,20,2,2,1,0,1,1100
"2516",65,19,2,1,1,0,1,11300
"2517",75,16,1,1,1,0,1,29500
"2518",64,19,2,2,1,0,1,32000
"2519",34,19,2,2,1,0,1,0
"2520",39,17,1,2,1,0,1,24000
"2521",46,22,2,2,1,0,1,58000
"2522",49,18,1,2,1,0,1,0
"2523",23,16,1,2,1,0,1,8800
"2524",21,16,1,2,1,0,1,34700
"2525",18,15,1,2,1,0,1,10000
"2526",34,19,1,2,1,0,1,140000
"2527",36,21,2,2,1,0,1,80000
"2528",26,21,2,2,1,0,1,7000
"2529",26,21,1,2,2,0,1,20000
"2530",62,21,1,1,1,0,1,214000
"2531",33,21,2,2,1,0,1,35000
"2532",34,21,1,2,1,0,1,40000
"2533",68,21,1,2,1,0,1,43700
"2534",74,19,1,1,1,0,1,24620
"2535",74,21,2,2,1,0,1,18140
"2536",43,1,1,2,2,0,1,1000
"2537",46,13,2,2,2,0,1,20000
"2538",21,16,2,2,2,0,1,25000
"2539",19,16,1,2,1,0,1,22000
"2540",69,22,1,1,1,0,1,61800
"2541",29,20,2,2,1,0,1,14000
"2542",32,20,1,2,1,0,1,54000
"2543",72,21,2,2,1,0,1,82000
"2544",67,16,1,2,1,0,1,59000
"2545",60,21,2,1,1,0,1,6000
"2546",58,16,1,2,2,0,1,22510
"2547",57,16,2,2,2,0,1,22500
"2548",61,16,2,2,1,0,1,21000
"2549",67,16,1,1,1,0,1,20400
"2550",33,16,1,2,1,0,1,15000
"2551",73,19,1,2,1,0,1,15000
"2552",72,16,2,2,1,0,1,9400
"2553",82,14,2,2,1,0,1,9000
"2554",44,19,2,2,1,0,1,7000
"2555",45,19,1,2,1,0,1,83000
"2556",17,14,1,2,1,1,1,2000
"2557",15,12,1,2,1,1,1,2000
"2558",69,14,2,1,1,0,2,20900
"2559",63,16,2,2,1,0,1,21300
"2560",63,16,1,2,1,0,1,62000
"2561",65,18,1,1,1,0,1,21300
"2562",67,19,2,2,1,0,1,19200
"2563",44,18,2,1,1,0,1,9000
"2564",20,19,2,2,1,0,1,1000
"2565",17,14,1,2,1,1,1,0
"2566",54,21,1,2,1,0,1,26400
"2567",53,21,2,2,1,0,1,78000
"2568",20,20,1,2,1,0,1,3220
"2569",41,21,1,2,1,0,1,77000
"2570",33,19,2,2,1,0,1,0
"2571",19,19,2,2,1,0,1,4000
"2572",30,21,2,2,1,0,2,0
"2573",72,21,2,2,1,0,1,20300
"2574",74,23,1,2,1,0,1,95600
"2575",49,16,2,2,1,0,1,9280
"2576",40,18,2,2,1,0,1,38000
"2577",55,16,1,2,1,0,1,28000
"2578",18,14,2,1,1,0,1,11400
"2579",58,16,1,2,1,0,1,44000
"2580",53,21,2,1,1,0,1,0
"2581",55,18,1,1,1,0,1,97450
"2582",30,16,2,2,2,0,1,2000
"2583",34,16,1,2,1,0,1,14400
"2584",34,19,2,2,1,0,1,-8100
"2585",43,18,1,2,1,0,9,100000
"2586",73,19,2,2,1,0,1,24000
"2587",32,15,1,2,1,0,1,60000
"2588",21,20,1,2,1,0,9,6300
"2589",60,21,2,2,1,0,1,125000
"2590",60,21,1,2,1,0,1,0
"2591",48,21,1,2,1,0,1,84100
"2592",45,22,2,2,1,0,1,0
"2593",55,21,1,2,1,0,1,100000
"2594",55,17,2,2,1,0,1,34000
"2595",39,17,2,1,1,0,1,8200
"2596",63,17,2,1,1,0,1,14500
"2597",61,20,2,2,1,0,1,45620
"2598",37,21,1,2,1,0,1,50000
"2599",41,20,1,2,1,0,1,75000
"2600",42,21,1,1,1,0,1,52000
"2601",35,20,2,2,1,0,1,30000
"2602",90,21,2,1,1,0,1,69000
"2603",50,22,1,2,1,0,1,71000
"2604",30,18,1,2,1,0,1,62000
"2605",32,20,2,2,1,0,1,50000
"2606",34,20,1,2,1,0,1,60000
"2607",31,20,2,2,1,0,1,10000
"2608",59,17,2,1,1,0,1,46000
"2609",50,19,1,1,2,0,1,19200
"2610",59,22,1,2,1,0,1,17500
"2611",46,21,2,2,1,0,1,54000
"2612",48,21,1,2,1,0,1,73000
"2613",20,16,1,2,1,0,1,2500
"2614",30,20,1,2,1,0,1,460000
"2615",28,20,2,2,1,0,1,40000
"2616",41,21,2,2,1,0,1,160000
"2617",25,14,2,2,2,0,1,22000
"2618",26,13,1,2,2,0,1,25000
"2619",53,20,2,2,1,0,1,51000
"2620",70,21,2,2,1,0,1,2000
"2621",47,18,2,2,2,0,1,24000
"2622",17,14,2,2,1,1,1,3000
"2623",50,16,1,2,2,0,1,30000
"2624",60,13,1,1,1,0,1,12000
"2625",64,21,1,2,1,0,1,69300
"2626",59,21,2,1,2,0,1,0
"2627",57,21,1,2,1,0,1,65000
"2628",56,16,2,2,1,0,1,0
"2629",79,22,2,1,1,0,1,15700
"2630",36,16,1,1,1,0,1,77200
"2631",39,15,2,2,1,0,1,12000
"2632",39,4,1,2,1,0,3,101000
"2633",15,11,2,2,1,1,3,550
"2634",22,16,2,2,1,0,3,40000
"2635",68,19,2,2,1,0,1,12400
"2636",69,21,1,1,1,0,1,11700
"2637",53,16,1,2,1,0,1,36000
"2638",54,18,2,2,1,0,1,30400
"2639",31,16,1,2,1,0,1,75000
"2640",17,14,1,2,1,1,1,430
"2641",33,16,2,2,2,0,1,34000
"2642",45,19,2,2,1,0,1,34000
"2643",27,19,1,2,1,0,1,44000
"2644",32,21,1,2,1,0,3,70450
"2645",30,22,2,2,1,0,1,77000
"2646",80,16,2,2,1,0,1,25720
"2647",83,16,1,2,1,0,1,24000
"2648",75,16,1,1,1,0,1,20400
"2649",74,16,2,2,1,0,1,8200
"2650",56,20,2,2,1,0,8,59400
"2651",54,18,2,1,1,0,1,6800
"2652",28,19,1,2,2,0,1,2300
"2653",20,16,1,2,2,0,1,6700
"2654",17,14,2,2,1,1,1,0
"2655",63,18,1,2,1,0,1,24000
"2656",38,19,2,2,1,0,1,15000
"2657",42,21,1,2,1,0,1,48100
"2658",39,18,2,2,1,0,1,38000
"2659",19,16,1,2,1,0,1,6400
"2660",42,16,2,2,1,0,1,19000
"2661",45,16,1,2,1,0,1,80000
"2662",38,19,2,2,1,0,1,8000
"2663",15,11,2,2,1,1,1,30000
"2664",59,14,2,1,1,0,8,9500
"2665",72,19,2,2,1,0,1,29650
"2666",69,20,1,2,1,0,1,27000
"2667",29,14,1,2,2,0,1,45000
"2668",43,21,1,2,1,0,1,91000
"2669",40,19,2,2,1,0,1,50500
"2670",66,19,1,2,1,0,1,48300
"2671",61,21,2,2,1,0,1,189000
"2672",73,21,1,2,1,0,1,43420
"2673",73,18,2,2,1,0,1,8000
"2674",34,15,1,2,1,0,1,85000
"2675",32,22,2,2,1,0,1,73000
"2676",33,21,1,2,1,0,1,151000
"2677",48,17,1,2,1,0,1,70000
"2678",46,16,2,1,1,0,1,0
"2679",58,21,1,2,1,0,1,97500
"2680",56,22,2,2,1,0,1,44700
"2681",61,16,1,1,1,0,1,31800
"2682",51,21,2,2,1,0,1,20000
"2683",85,19,2,2,1,0,1,31400
"2684",35,1,2,2,1,0,1,-776
"2685",37,1,1,2,1,0,1,112000
"2686",35,20,1,2,2,0,1,30000
"2687",61,19,2,1,1,0,1,9100
"2688",47,16,1,2,1,0,1,36000
"2689",47,20,2,2,1,0,1,30400
"2690",31,20,2,2,1,0,1,0
"2691",33,18,1,2,1,0,1,63000
"2692",90,18,1,2,1,0,1,21340
"2693",88,16,2,2,1,0,1,13000
"2694",47,16,2,2,1,0,1,40000
"2695",22,16,1,2,1,0,1,25000
"2696",47,21,2,2,1,0,1,47500
"2697",25,20,2,2,1,0,1,5000
"2698",35,16,1,2,1,0,1,80000
"2699",67,16,1,1,1,0,1,37600
"2700",67,19,2,2,1,0,1,44900
"2701",79,21,1,1,1,0,1,39200
"2702",75,20,2,1,1,0,1,28560
"2703",44,16,1,2,1,0,1,146000
"2704",33,19,2,2,1,0,1,0
"2705",38,20,2,2,1,0,1,28600
"2706",37,18,1,2,1,0,1,40000
"2707",31,21,2,2,1,0,1,5200
"2708",35,16,1,2,1,0,1,4500
"2709",55,22,1,2,2,0,1,37000
"2710",49,20,2,2,2,0,9,41500
"2711",76,19,2,2,1,0,1,11340
