"epochs","BARTMean","BARTsd","MIMean","MIsd","BRSMean","BRSsd","PoptMean"
243,47781.0952836049,2857.76339827156,48858.1362007168,3556.26697489579,44577.5985663082,2169.6868039471,47916.4753747323
244,47944.3187136969,2804.89583800919,48708.6428571429,3546.68378669653,44625.5357142857,2162.44345540301,47916.4753747323
245,47788.058415178,2808.25993056549,48713.2384341637,3534.02005756305,45036.1209964413,2193.62771091181,47916.4753747323
246,49716.4032718411,2201.7224747292,48646.8794326241,3522.07088608795,44896.6312056738,2190.28331326889,47916.4753747323
247,48463.8776480691,3193.28799822197,48579.9293286219,3510.22206178963,44957.0671378092,2183.35592085452,47916.4753747323
248,48450.8750504697,2491.32351852583,49158.8732394366,3545.5739070777,45095.5985915493,2180.06239012794,47916.4753747323
249,48994.9665484311,2842.00388162888,49021.4736842105,3535.76957248511,44968.9473684211,2176.08787548427,47916.4753747323
250,48733.9028244148,2147.25671947015,49101.8181818182,3524.28251977885,45248.7762237762,2186.4960771456,47916.4753747323
251,50032.4329722179,2936.16518398783,49024.8083623693,3512.80703452776,45118.9895470383,2182.72652836881,47916.4753747323
252,49368.7132438332,2644.95174118329,49017.0833333333,3500.57584222378,45045.6597222222,2176.36124646983,47916.4753747323
253,48935.527618852,2178.96167516318,49020.4844290657,3488.42272872851,44925.7785467128,2172.12662647147,47916.4753747323
254,49437.8055089485,2633.15009815622,48939.3793103448,3477.30131849058,44885.2413793103,2164.9914717747,47916.4753747323
255,48718.1826444171,2608.14125771338,48970.5154639175,3465.45098448016,44834.8109965636,2158.11731947565,47916.4753747323
256,48516.0838041066,2374.56478612124,49018.0479452055,3453.87043094893,44698.0479452055,2155.06001466053,47916.4753747323
257,49028.8483680435,2416.10614693346,49106.7235494881,3443.18808116882,44581.6723549488,2150.84114551486,47916.4753747323
258,49492.1359964691,2441.14672867468,49126.768707483,3431.49533345671,44586.4965986395,2143.50583808683,47916.4753747323
259,48960.5546489649,2558.25498627357,49014.4745762712,3421.67300973407,45130.2711864407,2204.5659635678,47916.4753747323
260,48480.9723069193,2700.78313382215,48899.5608108108,3412.01632883603,45048.4121621622,2198.62244237397,47916.4753747323
261,48760.1177934206,2556.50829379923,48802.2558922559,3401.88585214702,45189.6632996633,2195.75803397227,47916.4753747323
262,49056.5362511643,2575.75171780169,48719.0268456376,3391.45653801059,45217.8859060403,2188.54750314992,47916.4753747323
263,48301.1537853292,2305.1053289468,48728.3277591973,3380.08865089565,45217.1571906355,2181.2035061481,47916.4753747323
264,48745.923426442,2320.55599240926,49306.5666666667,3418.21359466337,45333.1,2177.0084769814,47916.4753747323
265,48723.0935193346,2873.6626618288,49228.1395348837,3407.72515903717,45395.1162790698,2170.64083502476,47916.4753747323
266,48725.5069656114,2017.5253650941,49098.9072847682,3398.86971217699,45506.3907284768,2166.29866916299,47916.4753747323
267,48664.3061322932,2757.36956591833,48939.5049504951,3391.37580131257,45402.4092409241,2161.63615201643,47916.4753747323
268,47988.7894796629,2574.05348308133,50291.7105263158,3641.44648639342,45299.1118421053,2156.9850731173,47916.4753747323
269,47921.9908476982,2402.2089820796,50139.9344262295,3632.65055342079,45174.1967213115,2153.52756099934,47916.4753747323
270,48394.7836403975,2145.00875239354,50096.9934640523,3620.99568346646,45435.0653594771,2162.31250207053,47916.4753747323
271,48570.3975220867,2776.73828700016,50040,3609.61380781925,45345.7003257329,2157.10408910284,47916.4753747323
272,49037.8162855547,2097.71854840237,49967.1428571429,3598.59611910427,45393.2792207792,2150.60577609468,47916.4753747323
273,48338.8603938009,2475.43531949546,49967.2491909385,3586.91236705206,45547.3462783171,2149.17066188347,47916.4753747323
274,48736.693305419,2628.02902520942,49815.7419354839,3578.52331522637,45464.935483871,2143.80512432055,47916.4753747323
275,49305.0127260592,2771.94542337861,49786.7524115756,3567.09787137005,45495.5948553055,2137.11026718796,47916.4753747323
276,48548.3717316147,2817.98540943917,49723.3333333333,3556.1954559382,46824.1346153846,2511.69452511226,47916.4753747323
277,49281.2380334927,2991.54885754387,49998.9776357828,3555.53257163269,46725.6549520767,2505.5865020573,47916.4753747323
278,48782.0536665519,2514.42965056884,49846.7515923567,3547.45110733699,46586.4012738853,2501.4728775482,47916.4753747323
279,49316.2888089528,2709.81297739533,50069.4603174603,3543.18199600646,46471.9047619048,2496.14210031731,47916.4753747323
280,48595.1880593339,2282.82308685872,49961.6455696203,3533.58419786331,46412.1835443038,2488.93671356982,47916.4753747323
281,49343.2296542617,2613.13672570159,49877.2870662461,3523.41517723428,46285.0157728707,2484.32751203189,47916.4753747323
282,49607.9039604108,2654.05405264727,49794.9685534591,3513.26787072435,46174.748427673,2478.95190009033,47916.4753747323
283,49677.6850972505,2634.02357578629,49678.6833855799,3504.15591843095,46116.5203761755,2471.84453140192,47916.4753747323
284,49469.219061015,2248.91994981217,49995.3125,3507.53654738638,46030.21875,2465.6113729192,47916.4753747323
285,49227.7408488834,2892.36554116357,50057.6323987539,3497.13255446826,45946.6355140187,2459.33152551782,47916.4753747323
286,49454.055083149,2388.61037708685,50095.9627329193,3486.44942687991,46446.801242236,2502.32514966385,47916.4753747323
287,48946.8904583863,2105.19932121761,50080.1857585139,3475.6578636083,46578.2352941177,2498.02481691819,47916.4753747323
288,49201.5631430785,2220.62156590698,50039.8148148148,3465.13322229078,46613.487654321,2490.54126866715,47916.4753747323
289,48779.6864384189,2679.24770606026,50156.6153846154,3456.41850884591,46494.6769230769,2485.70424495433,47916.4753747323
290,49462.3645613317,2488.7262148343,50263.4969325153,3447.44570403334,46379.6625766871,2480.73178030243,47916.4753747323
291,48757.8925352104,2862.65521426205,50140.3669724771,3439.08240959385,46543.6391437309,2478.56895801893,47916.4753747323
292,49318.8591965098,2702.95389119303,50078.9634146341,3429.1168256783,46657.8353658537,2473.63466659409,47916.4753747323
293,48836.4198920918,2533.81201016842,50070.2127659574,3418.67343472429,46916.0182370821,2479.61222518578,47916.4753747323
294,49397.5625607761,2463.18685279935,50070,3408.28233672074,46964.303030303,2472.54834936207,47916.4753747323
295,49032.8574789583,2843.3436829755,49979.1540785499,3399.17207464553,46887.9758308157,2466.24076016258,47916.4753747323
296,49300.8814495939,2441.66344999049,50138.8554216867,3392.67488809822,46836.2048192771,2459.33649945334,47916.4753747323
297,49104.826145219,2358.33929937988,50009.3093093093,3384.94331616341,46812.6726726727,2452.04212064439,47916.4753747323
298,48729.0047875933,2281.33268989384,49923.0538922156,3375.88374454565,46792.2754491018,2444.76397715055,47916.4753747323
299,48923.543228769,2453.32176291905,49818.8059701493,3367.39518378894,46724.8358208955,2438.37990388798,47916.4753747323
300,49047.2067023374,2355.84081239642,49757.1428571429,3357.91117227944,47428.0357142857,2531.05097140656,47916.4753747323
301,49366.8289813543,2457.24681332045,50203.2640949555,3377.59786481364,47702.7299703264,2538.46903009021,47916.4753747323
302,48749.7363779717,2356.25879909317,50147.6331360947,3368.03615146894,47748.875739645,2531.35837483988,47916.4753747323
303,49160.1261515853,2216.8379856933,50158.9970501475,3358.09083238382,47684.4247787611,2524.69437689873,47916.4753747323
304,48106.709988171,2333.81442843157,50158.5294117647,3348.1849924756,47779.4705882353,2519.04591341471,47916.4753747323
305,48595.932998591,2115.1226598516,50202.0527859238,3338.6219285857,49222.9325513196,2897.93561271854,47916.4753747323
306,49358.0489858234,2322.59846103815,50257.0175438596,3329.28632965535,49101.2280701754,2892.00676732473,47916.4753747323
307,49174.2479275091,2262.78360124017,50176.3848396501,3320.53358635098,49045.5393586006,2884.08987459358,47916.4753747323
308,48769.2774391751,2505.06346876984,50065.4069767442,3312.71758462777,49030.8720930233,2875.71896292797,47916.4753747323
309,48496.0413267695,2357.75074068728,50073.9130434783,3303.0985758235,48957.7391304348,2868.29451382427,47916.4753747323
310,48692.1988169146,2089.03940329182,50072.2543352601,3293.52479594888,49108.1502890173,2863.94452108237,47916.4753747323
311,48528.7521609494,2216.55767087807,50020.4610951009,3284.41551795481,49091.4121037464,2855.71642066435,47916.4753747323
312,48852.3849452735,2468.21310696897,50175.5747126437,3278.63223386313,49132.0114942529,2847.77694217406,47916.4753747323
313,48078.165423635,2346.66156091549,50081.3753581662,3270.57162808589,49068.88252149,2840.29733633307,47916.4753747323
314,48273.4075312727,2403.64578783769,49965.4285714286,3263.26676558635,49402.9714285714,2851.85194611845,47916.4753747323
315,48211.373649826,2440.48714773352,50102.2792022792,3256.82784363475,49475.8974358974,2844.64139857168,47916.4753747323
316,48215.5369480235,2226.0929903025,49989.4886363636,3249.51278187966,49393.8636363636,2837.7263626949,47916.4753747323
317,48442.5603402571,2197.19836161048,49853.8243626062,3243.12802876672,49273.7677053824,2832.21926807331,47916.4753747323
318,48612.8161852962,2461.92245088361,49735.593220339,3236.10732759467,49272.1468926554,2824.1964504394,47916.4753747323
319,48684.471687747,2288.40792087729,49810.4225352113,3227.83571433568,49187.1549295775,2817.50432963906,47916.4753747323
320,48277.8210467807,2278.18773701958,49697.4719101124,3220.72999388508,49217.5280898876,2809.73233167103,47916.4753747323
321,48740.1875184093,2357.27744829011,49692.8571428571,3211.68632423911,49103.1932773109,2804.17823530649,47916.4753747323
322,48181.1468034372,2716.44500826123,49783.1005586592,3203.96472324674,49094.5810055866,2796.33669370466,47916.4753747323
323,48949.3859676296,2336.26628206356,49769.7771587744,3195.04295826867,49320.0278551532,2797.64969566155,47916.4753747323
324,48623.3951234741,2690.61889792405,49643.1944444444,3188.66363535132,49352.4722222222,2790.04597295754,47916.4753747323
325,48355.4649978437,2540.40568065447,49616.4819944598,3179.91874705978,49235.1523545706,2784.77509954871,47916.4753747323
326,48669.9185136041,2038.54681309044,49636.8784530387,3171.17588351125,49112.955801105,2779.7556343239,47916.4753747323
327,47933.4865979241,2234.29523177981,49582.782369146,3162.8796553339,49127.2451790634,2772.11368197308,47916.4753747323
328,47869.228357742,2438.51701572248,50023.489010989,3184.88989252008,49203.8186813187,2765.54023044683,47916.4753747323
329,48398.195947289,2070.47826572787,50105.6164383562,3177.20474358965,49091.7534246575,2760.22471308307,47916.4753747323
330,47852.9600458734,2647.25902943196,50218.7158469945,3170.52349531608,49053.2513661202,2752.9324461994,47916.4753747323
331,48421.0292128249,2126.20544382886,50147.8201634877,3162.65775045668,48987.7111716621,2746.19510689811,47916.4753747323
332,47795.8310319102,2246.47622077669,50024.0489130435,3156.47435599712,48976.0597826087,2738.73713829694,47916.4753747323
333,48169.5431628672,1850.02305643121,50227.2357723577,3154.46548307412,48913.2520325203,2732.01893498947,47916.4753747323
334,47915.5716706299,2125.41123262352,50106.3513513514,3148.24477020867,48872.9459459459,2724.91401147837,47916.4753747323
335,48839.7006379146,2381.7933043166,50009.0296495957,3141.2480426619,48862.5067385445,2717.56948374243,47916.4753747323
336,48507.4971623369,2208.97094378035,49914.9193548387,3134.19811638484,48892.4462365591,2710.41030692661,47916.4753747323
337,47939.7103025662,2370.68577080269,49845.4423592493,3126.54696991913,48828.3914209115,2703.88513100575,47916.4753747323
338,48111.7272653163,2140.73539885027,49819.1176470588,3118.27622391067,48813.0748663102,2696.67972352463,47916.4753747323
339,47935.6910758608,2239.54685661572,49872.9333333333,3110.40542153871,48732.5066666667,2690.67909183944,47916.4753747323
340,49317.6290883341,2355.17513116534,49982.8457446809,3104.0627657515,48743.8563829787,2683.52801295707,47916.4753747323
341,49062.5003250185,2379.94656336618,49961.6710875332,3095.8798864686,48675.0397877984,2677.27789836191,47916.4753747323
342,49297.7120451658,2361.69923416182,49900.9259259259,3088.26706457001,48839.9206349206,2675.27561703137,47916.4753747323
343,50057.2262263242,2498.77913770904,49788.2585751979,3082.16244312226,48839.8153034301,2668.19817039363,47916.4753747323
344,49214.5453902716,2201.36151215906,49749.3684210526,3074.27673104434,48724.4473684211,2663.66423378654,47916.4753747323
345,49962.8211984363,2307.15958892391,49735.5905511811,3066.21756576573,48606.5354330709,2659.27686188619,47916.4753747323
346,50789.8786780642,2721.85969484807,49651.2041884817,3059.33685172697,48518.5602094241,2653.75960356924,47916.4753747323
347,51073.1124236274,3408.15380026698,49683.4464751958,3051.49890398964,48398.1462140992,2649.55739094594,47916.4753747323
348,51250.6019553847,2660.93477461743,49616.5625,3044.26828730401,48526.796875,2645.77732668539,47916.4753747323
349,50974.5807198279,2629.21508983443,49601.974025974,3036.37564243348,48569.5844155844,2639.23504562746,47916.4753747323
350,51334.8469709358,3242.81031754034,49525.2849740933,3029.46229910209,48537.0207253886,2632.5818186147,47916.4753747323
351,50152.1761838405,2392.47640358334,49405.0645994832,3024.01078888028,48501.3436692506,2626.00465287729,47916.4753747323
352,50539.2112632952,2502.6895461215,49427.2164948454,3016.27836183916,48543.8659793814,2619.56514926172,47916.4753747323
353,51563.6146906119,2439.97717549761,49373.676092545,3008.98205039764,48502.8791773779,2613.13597815725,47916.4753747323
354,51160.3021994663,2232.30273635409,49290.6666666667,3002.3975588208,48440.0512820513,2607.17747641028,47916.4753747323
355,50131.6759508704,2603.22817702683,49218.3631713555,2995.57405530088,48390.3324808184,2600.96886774869,47916.4753747323
356,49973.7800741139,2800.83855503268,49123.4183673469,2989.42471324581,48348.5204081633,2594.65455151359,47916.4753747323
357,50169.4056875039,2666.81389975531,49287.4809160305,2986.32018596656,48327.2773536896,2588.12293910973,47916.4753747323
358,50562.388926967,2395.20601311435,49365.4314720812,2979.7437759335,48364.5177664975,2581.80666299573,47916.4753747323
359,50178.7745943143,2881.04721195593,49365.0126582278,2972.18100405443,48261.0632911392,2577.33630064372,47916.4753747323
360,50250.8150283378,2612.88004841458,49310.101010101,2965.16627816662,48227.3232323232,2571.03335661574,47916.4753747323
361,51065.5029960758,2740.35012327176,49236.4987405542,2958.59645642973,48117.9345088161,2566.8786242258,47916.4753747323
362,50242.3461613329,2239.99719005655,49188.1658291457,2951.54083331828,48083.7185929648,2560.64212172098,47916.4753747323
363,50280.9470587302,2972.40871686369,49107.4937343358,2945.23271995412,48096.0401002506,2554.23814153469,47916.4753747323
364,50089.5799004435,2478.52226440231,49182.475,2938.81028004271,48035.8,2548.55037428536,47916.4753747323
365,50891.0820012598,3131.9768026611,49132.6433915212,2931.88782335504,47975.8603491272,2542.88729661798,47916.4753747323
366,49813.2343657634,2894.1399780378,49060.1741293532,2925.47635560236,49000.7960199005,2736.27083398381,47916.4753747323
367,49844.4965337185,2671.13693002944,48960.7692307692,2919.89582295755,48953.6476426799,2729.87238976235,47916.4753747323
368,50026.1010376002,2402.8905219251,48864.3316831683,2914.25046449563,49971.0891089109,2907.40801239623,47916.4753747323
369,49561.818383482,2601.4228616789,48941.2098765432,2908.05585396653,49905.4814814815,2900.95527640953,47916.4753747323
370,49697.5472388616,2419.76323084822,49030.0246305419,2902.2381061329,49809.1625615764,2895.39890754408,47916.4753747323
371,49959.9980648981,2455.42763384132,48991.3759213759,2895.34833547298,49713.316953317,2889.86115301299,47916.4753747323
372,49869.0565905269,2373.69635594445,48946.0539215686,2888.59090423666,49673.5784313726,2883.03531239996,47916.4753747323
373,50480.8867520623,2302.48405473277,49009.7555012225,2882.21678951764,49564.3520782396,2878.04753441878,47916.4753747323
374,50398.3662033801,2854.8735170442,48952.4146341463,2875.74293356814,49576.1463414634,2871.03502823698,47916.4753747323
375,49422.0603040837,2674.75638855204,48918.4671532847,2868.9302702409,49992.0194647202,2894.1414042373,47916.4753747323
376,50124.5826104681,3188.30601049281,48884.6844660194,2862.14976954825,49960.9708737864,2887.26705116606,47916.4753747323
377,49743.8185663081,2615.02270390449,48805.0363196126,2856.31620751939,50009.4915254237,2880.66877207796,47916.4753747323
378,49420.0344351875,2985.54186990223,48737.8743961353,2850.19351539061,49891.8357487923,2876.10715759982,47916.4753747323
379,49586.0701513432,2737.20861211239,48716.8192771084,2843.38713534018,49796.9879518072,2870.73111992655,47916.4753747323
380,49304.1315109311,2153.19456336735,48698.2692307692,2836.59640130119,49703.9663461538,2865.32768676396,47916.4753747323
381,49850.5994364603,2569.28333700661,48725.3717026379,2829.90775723786,49729.2565947242,2858.55202519327,47916.4753747323
382,49845.1226457354,2700.78136438642,48637.5119617225,2824.49151676561,49728.9473684211,2851.69700117129,47916.4753747323
383,49726.4561573545,2337.05365805447,48676.5632458234,2818.00560233623,49669.9284009547,2845.48835335953,47916.4753747323
384,49646.1321438456,2246.25190074756,48655.9047619048,2811.35613576943,49623.0952380952,2839.08443685593,47916.4753747323
385,49414.9816920051,2458.23096996348,48659.0973871734,2804.66425213725,49707.1258907363,2833.57393358423,47916.4753747323
386,49477.2057131203,2609.93273292618,48626.7298578199,2798.18999536647,49628.1990521327,2827.94759351159,47916.4753747323
387,48892.0463750036,2500.68780128498,48547.0449172577,2792.69897737941,49567.6122931442,2821.89831779028,47916.4753747323
388,49080.8171993882,3083.73474085858,48503.3018867925,2786.44103575385,49462.5,2817.19340748568,47916.4753747323
389,48926.1680265785,2637.62439804637,48615.0588235294,2782.12006674993,49423.2941176471,2810.82316710151,47916.4753747323
390,48649.0418648404,2482.7053176574,48604.2253521127,2775.59509386544,49807.2769953052,2830.43821717889,47916.4753747323
391,48929.1002283799,2151.5964805609,48680.3278688525,2770.12763032458,49960.0234192037,2827.93188932036,47916.4753747323
392,48783.1340300205,2470.31826250792,48698.3644859813,2763.69920627033,50040.3738317757,2822.45572776568,47916.4753747323
393,49940.5433006897,2467.41829570128,48610.0233100233,2758.6601189152,50051.9347319347,2815.8849928083,47916.4753747323
394,49618.7920196689,2665.51184083183,48587.6744186046,2752.32062545151,50126.2325581395,2810.30574940171,47916.4753747323
395,49531.3588037719,2268.56426781493,48539.9071925754,2746.33628685941,50204.8259860789,2804.87403850641,47916.4753747323
396,49543.8202047507,2275.86930908546,48469.212962963,2740.87823669568,50144.1666666667,2799.02510459757,47916.4753747323
397,49225.070359787,2166.96557319075,48484.2956120092,2734.57530219736,50146.143187067,2792.54658091263,47916.4753747323
398,48988.6281261281,2608.45126159532,49278.1105990783,2841.65436532599,50152.7188940092,2786.10505950476,47916.4753747323
399,50482.3370066956,2767.91214075714,49189.6551724138,2836.48952307278,50113.2873563218,2779.96577311892,47916.4753747323
400,49051.158653216,2749.68214305278,49349.8853211009,2834.51167839957,50161.6972477064,2773.99845844435,47916.4753747323
401,49685.1712361056,2561.20841672486,49264.4164759725,2829.30470138889,50062.9290617849,2769.40191766777,47916.4753747323
402,49260.0970650065,2262.54194007178,49163.3561643836,2824.64291066696,49992.4657534247,2763.96499579522,47916.4753747323
403,49457.5676574183,2646.93895631388,49073.2346241458,2819.63784889444,50023.6902050114,2757.83174589914,47916.4753747323
404,49576.9635308677,2481.22747830673,48973.0681818182,2815.00172562138,49920.9090909091,2753.47300735547,47916.4753747323
405,49096.4236640073,2365.69601661051,49345.0113378685,2833.18063699141,49834.9206349206,2748.56357077549,47916.4753747323
406,49191.832536091,2475.59357828616,49391.742081448,2827.14330697512,49844.3438914027,2742.34722718249,47916.4753747323
407,48653.763573838,2571.12368985067,49300.5643340858,2822.22361610551,49876.2979683973,2736.32982548263,47916.4753747323
408,49039.1199183597,2373.61734136893,49218.8063063063,2817.04225464051,49840.5405405405,2730.38768875231,47916.4753747323
409,48548.4142784662,2113.1946982215,49117.191011236,2812.53795092826,49744.2696629213,2725.94250601482,47916.4753747323
410,48015.4079633754,2649.83087124966,49057.735426009,2806.84883073619,49721.0762331839,2719.91590474592,47916.4753747323
411,48714.5381290422,2763.81553615771,48980.8724832215,2801.61238826828,49679.1946308725,2714.14131752683,47916.4753747323
412,48928.2233190694,2536.64565385846,48925.1116071429,2795.90214003527,49591.9642857143,2709.47709004599,47916.4753747323
413,48915.3576606769,2606.63833690005,49017.2605790646,2791.18621441681,49563.0289532294,2703.58434157605,47916.4753747323
414,48644.4185527348,2536.12254446622,48956.3333333333,2785.63762601978,49520.4444444444,2697.89984886054,47916.4753747323
415,49207.8891661493,2458.58794563083,49065.0776053215,2781.57850884184,49521.5077605321,2691.9047263374,47916.4753747323
416,48551.6789791164,2838.27996450556,49111.3938053097,2775.79822244189,49511.5044247788,2685.95464886054,47916.4753747323
417,48847.9148220326,2638.82139393202,49113.3554083885,2769.65777211919,49474.6136865342,2680.26672401968,47916.4753747323
418,48171.4997803621,2416.06594202468,49163.7665198238,2764.0045003632,49365.7929515419,2676.56797510137,47916.4753747323
419,48467.0731135566,2504.9567485789,49275.4945054945,2760.18358516573,49310.4835164835,2671.24637799051,47916.4753747323
420,48212.1686761142,2572.06140693679,49255.1535087719,2754.19252760537,49307.6096491228,2665.37705956873,47916.4753747323
421,49016.7178756185,2421.60555592805,49228.3369803063,2748.28375362024,49257.9212253829,2659.99707971469,47916.4753747323
422,48545.069031037,2571.68222451256,49190.7205240175,2742.52855350147,49307.576419214,2654.64197546074,47916.4753747323
423,48793.9882183431,2226.75992107798,49089.4335511983,2738.41840449593,49330.871459695,2648.94846869381,47916.4753747323
424,48725.5069091368,2719.03108834554,49087.0652173913,2732.45337993131,49441.0217391304,2645.47650979875,47916.4753747323
425,48795.6670396881,2324.21485355074,49050.6507592191,2726.75695168409,49380.6290672451,2640.41772855622,47916.4753747323
426,48140.9386797031,2161.400931146,49128.4632034632,2721.95692870701,49300.5844155844,2635.90841746229,47916.4753747323
427,48424.3301812344,2871.76154121337,49078.2937365011,2716.52955986301,49238.8552915767,2630.92882658775,47916.4753747323
428,48338.911912806,2458.0115445216,49025.5818965517,2711.17590383491,49194.8060344828,2625.61680027247,47916.4753747323
429,47989.899339077,2416.42664335908,49029.1827956989,2705.33525394744,49304.064516129,2622.24022851447,47916.4753747323
430,48600.509543936,2965.67951456592,48954.4420600858,2700.55401698159,49249.7639484979,2617.16558463869,47916.4753747323
431,48985.029709834,2138.28216742868,48924.3468950749,2694.92724400234,49251.3704496788,2611.54984466046,47916.4753747323
432,48759.379211666,2137.64771331613,48862.7564102564,2689.86325112037,49314.9358974359,2606.73446066328,47916.4753747323
433,48743.2563975562,2642.48529125108,49078.4008528785,2692.78273798827,49241.7697228145,2602.19552744906,47916.4753747323
434,48154.5255807386,2112.02225995351,49001.6382978723,2688.13977464054,49198.7021276596,2597.00502929298,47916.4753747323
435,48530.0506189897,2344.7731010946,49761.7197452229,2788.24888127547,49117.6008492569,2592.75092165322,47916.4753747323
436,48688.7101011922,2690.14023323105,49910.5296610169,2786.3140976112,49038.3262711864,2588.46294237779,47916.4753747323
437,48739.0072767739,2618.27696950222,50037.9915433404,2783.33714595537,49003.1501057082,2583.21892943166,47916.4753747323
438,47950.0422181417,2049.5014896195,50000.5696202532,2777.7053352994,49001.0337552743,2577.75844923261,47916.4753747323
439,48257.8346998002,2522.7526881035,49962.6736842105,2772.10478344675,49019.9789473684,2572.39005237301,47916.4753747323
440,48639.7581844752,2422.5451791323,50067.5840336134,2768.26159870722,48945.5672268908,2568.05506481884,47916.4753747323
441,48072.5461958394,2636.88099610112,50075.8280922432,2762.45825040395,48883.2075471698,2563.4202015106,47916.4753747323
442,48378.7082571616,2425.99091811483,50012.9079497908,2757.38641202934,48887.0083682008,2558.04898457111,47916.4753747323
443,47964.9551858329,2391.26411340488,49935.4279749478,2752.7107256996,48839.2275574113,2553.145489031,47916.4753747323
444,47469.786574204,2541.95633035211,49873.0625,2747.67328038841,48856.2291666667,2547.87217522018,47916.4753747323
445,48083.7993378338,2966.62122262612,49842.1413721414,2742.12366845175,48869.0020790021,2542.59625804569,47916.4753747323
446,48406.1858858033,2445.53637395372,49850.7676348548,2736.4364125355,48817.4066390041,2537.83582019702,47916.4753747323
447,47696.4639434848,2478.23457755511,49788.9648033126,2731.45988375226,48792.9399585921,2532.68902704014,47916.4753747323
448,48104.1004790964,2423.12285414019,49746.0123966942,2726.14378238918,48824.7727272727,2527.64623582201,47916.4753747323
449,47903.4391047695,2044.91355986655,49691.2783505155,2721.06293352091,48788.0206185567,2522.69210714198,47916.4753747323
450,48114.7985133898,2507.47571364379,49652.6131687243,2715.72832377282,48730.8436213992,2518.14123394951,47916.4753747323
451,48116.4349931074,2247.13809687958,49596.2422997947,2710.72780454468,48805.318275154,2514.06547484294,47916.4753747323
452,48150.3095610596,2234.84932046171,49691.7418032787,2706.85025775459,48818.012295082,2508.93530173823,47916.4753747323
453,48360.8755528217,2318.4162233821,49829.3865030675,2704.81517425517,48802.2290388548,2503.84388905679,47916.4753747323
454,48300.3161497192,2297.09376646149,49838.0408163265,2699.29775673599,48842.2244897959,2499.04427855467,47916.4753747323
455,48591.8881587586,2240.14186696646,49838.3706720978,2693.78900604059,48768.7576374745,2495.02825780711,47916.4753747323
456,47696.6452095204,2194.36100320991,49782.1951219512,2688.89073538243,48957.8455284553,2497.13071087291,47916.4753747323
457,47739.5294879631,1952.64840397708,49753.4279918864,2683.58001542065,48970.1014198783,2492.08544016762,47916.4753747323
458,47692.2390526376,1829.97784909525,49685.1012145749,2679.00987770981,48968.1376518219,2487.0312769983,47916.4753747323
459,47961.7788303125,1817.30374487761,49670.5858585859,2673.62626342784,48992.8888888889,2482.12046095566,47916.4753747323
460,46736.5279514934,2138.42535940722,49638.9919354839,2668.41241823224,48920.3225806452,2478.17090207462,47916.4753747323
461,47821.8736007176,2086.81309479368,49619.5975855131,2663.10331857597,48826.5191146881,2474.95644038859,47916.4753747323
462,47596.2767371966,1964.24054660659,49625.983935743,2657.75265017196,48843.3333333333,2470.03399414008,47916.4753747323
463,47297.7524377024,2296.43413616393,49563.006012024,2653.16485461992,48773.7074148297,2466.05915481389,47916.4753747323
464,47549.8962393454,2323.65184061428,49527.88,2648.08133619884,48796.16,2461.21977221994,47916.4753747323
465,47731.8012733072,2332.25995943344,49465.1497005988,2643.53105411211,48798.5628742515,2456.29851033238,47916.4753747323
466,46913.8471615985,2638.45776983395,49445.0996015936,2638.33088395065,48803.3466135458,2451.40039578469,47916.4753747323
467,46878.8076565025,2299.79099258803,49444.0159045726,2633.07546819288,48781.8687872763,2446.61159031224,47916.4753747323
468,47148.204794309,2323.24460557313,49419.7222222222,2627.95324083887,48725.9523809524,2442.38898725974,47916.4753747323
469,47027.2872125876,2572.14324256261,49327.801980198,2624.35253135364,48758.2772277228,2437.7577269743,47916.4753747323
470,47213.1266697747,1846.22773404339,49368.6561264822,2619.47503096403,48713.3003952569,2433.34700792302,47916.4753747323
471,46546.6742346455,2689.5664284851,49302.7613412229,2615.13016834056,48853.9053254438,2432.61294497939,47916.4753747323
472,47132.6881394337,2511.01218577002,49422.6377952756,2612.7290672458,48875.8464566929,2427.91423073013,47916.4753747323
473,47875.9946713522,2305.9625233777,49520.4322200393,2609.42269488485,49683.5559921415,2554.45914884536,47916.4753747323
474,47718.3061014504,2167.539369306,49533.3921568627,2604.32843756669,49684.1764705882,2549.4406407097,47916.4753747323
475,47532.6389645977,2493.75437905635,49544.0900195695,2599.24396939292,49593.6203522505,2546.05582132429,47916.4753747323
476,46945.0646069264,2413.6266467089,49576.23046875,2594.35687113799,49594.4140625,2541.07344881058,47916.4753747323
477,47559.831225166,1782.37089951938,49553.6647173489,2589.38828871037,49588.3820662768,2536.11760211337,47916.4753747323
478,46914.1751480773,3005.41298875575,49480.6031128405,2585.37531245372,49505.3307392996,2532.53870573175,47916.4753747323
479,47411.2357713836,2351.19333179864,49561.2233009709,2581.60698791959,49465.9029126214,2527.919681447,47916.4753747323
480,47778.0157223467,2708.71020528691,49763.6240310078,2584.54697394096,49388.4496124031,2524.20198690468,47916.4753747323
481,47301.4845433118,2616.55650003014,49695.415860735,2580.44153194238,49323.0947775629,2520.1593254874,47916.4753747323
482,47458.8099414876,2153.3150570649,49870.9073359073,2581.4339673285,49308.9575289575,2515.32454864179,47916.4753747323
483,47577.3768184811,2105.11812379628,49901.021194605,2576.62682495525,49337.2639691715,2510.62859538976,47916.4753747323
484,46777.7724021173,1824.77535895532,49897.3653846154,2571.66482957218,49433.1538461538,2507.6287456764,47916.4753747323
